LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
15:44:56.000,LMA,TRADE,b,7112,1.04,NASDAQ,2884227,3239841,-355614,7396.48,3454888,3437518,4469150,4711345,7396.48,7467.6
15:45:47.000,LMA,TRADE,b,7112,1.04,NASDAQ,2891339,3239841,-348502,7396.48,3462000,3437518,4476262,4711345,7396.48,7467.6
15:46:32.000,LMA,TRADE,b,8534,1.04,NASDAQ,2899873,3239841,-339968,8875.36,3470534,3437518,4484796,4711345,8875.36,7467.6
15:46:40.000,LMA,TRADE,b,7112,1.04,NASDAQ,2906985,3239841,-332856,7396.48,3477646,3437518,4491908,4711345,7396.48,7467.6
15:47:07.000,LMA,TRADE,b,7112,1.04,NASDAQ,2914097,3239841,-325744,7396.48,3484758,3437518,4499020,4711345,7396.48,7467.6
15:47:26.000,LMA,TRADE,b,5689,1.04,NASDAQ,2919786,3239841,-320055,5916.56,3490447,3437518,4504709,4711345,5916.56,7467.6
15:47:32.000,LMA,TRADE,b,1422,1.04,NASDAQ,2921208,3239841,-318633,1478.88,3491869,3437518,4506131,4711345,1478.88,7467.6
15:48:18.000,LMA,TRADE,b,5689,1.04,NASDAQ,2926897,3239841,-312944,5916.56,3497558,3437518,4511820,4711345,5916.56,7467.6
15:48:37.000,LMA,TRADE,b,1422,1.04,NASDAQ,2928319,3239841,-311522,1478.88,3498980,3437518,4513242,4711345,1478.88,7467.6
15:48:58.000,LMA,TRADE,b,5689,1.04,NASDAQ,2934008,3239841,-305833,5916.56,3504669,3437518,4518931,4711345,5916.56,7467.6
15:49:45.000,LMA,TRADE,b,1422,1.04,NASDAQ,2935430,3239841,-304411,1478.88,3506091,3437518,4520353,4711345,1478.88,7467.6
15:49:57.000,LMA,TRADE,b,5689,1.04,NASDAQ,2941119,3239841,-298722,5916.56,3511780,3437518,4526042,4711345,5916.56,7467.6
15:50:07.000,LMA,TRADE,b,1422,1.04,NASDAQ,2942541,3239841,-297300,1478.88,3513202,3437518,4527464,4711345,1478.88,7467.6
15:51:07.000,LMA,TRADE,b,5689,1.04,NASDAQ,2948230,3239841,-291611,5916.56,3518891,3437518,4533153,4711345,5916.56,7467.6
15:52:00.000,LMA,TRADE,b,1422,1.04,NASDAQ,2949652,3239841,-290189,1478.88,3520313,3437518,4534575,4711345,1478.88,7467.6
15:52:28.000,LMA,TRADE,b,5689,1.04,NASDAQ,2955341,3239841,-284500,5916.56,3526002,3437518,4540264,4711345,5916.56,7467.6
15:53:20.000,LMA,TRADE,b,1422,1.04,NASDAQ,2956763,3239841,-283078,1478.88,3527424,3437518,4541686,4711345,1478.88,7467.6
15:53:46.000,LMA,TRADE,b,12802,1.04,NASDAQ,2969565,3239841,-270276,13314.08,3540226,3437518,4554488,4711345,13314.08,7467.6
15:53:57.000,LMA,TRADE,b,15647,1.04,NASDAQ,2985212,3239841,-254629,16272.88,3555873,3437518,4570135,4711345,16272.88,7467.6
15:54:55.000,LMA,TRADE,b,14224,1.04,NASDAQ,2999436,3239841,-240405,14792.96,3570097,3437518,4584359,4711345,14792.96,7467.6
15:55:02.000,LMA,TRADE,b,7112,1.04,NASDAQ,3006548,3239841,-233293,7396.48,3577209,3437518,4591471,4711345,7396.48,7467.6
15:55:21.000,LMA,TRADE,b,7112,1.04,NASDAQ,3013660,3239841,-226181,7396.48,3584321,3437518,4598583,4711345,7396.48,7467.6
15:55:49.000,LMA,TRADE,b,7112,1.04,NASDAQ,3020772,3239841,-219069,7396.48,3591433,3437518,4605695,4711345,7396.48,7467.6
15:56:42.000,LMA,TRADE,b,7112,1.04,NASDAQ,3027884,3239841,-211957,7396.48,3598545,3437518,4612807,4711345,7396.48,7467.6
15:57:04.000,LMA,TRADE,b,7112,1.04,NASDAQ,3034996,3239841,-204845,7396.48,3605657,3437518,4619919,4711345,7396.48,7467.6
15:57:36.000,LMA,TRADE,b,14224,1.04,NASDAQ,3049220,3239841,-190621,14792.96,3619881,3437518,4634143,4711345,14792.96,7467.6
15:58:09.000,LMA,TRADE,b,7112,1.04,NASDAQ,3056332,3239841,-183509,7396.48,3626993,3437518,4641255,4711345,7396.48,7467.6
15:59:02.000,LMA,TRADE,b,19914,1.04,NASDAQ,3076246,3239841,-163595,20710.56,3646907,3437518,4661169,4711345,20710.56,7467.6
15:59:17.000,LMA,TRADE,b,7112,1.04,NASDAQ,3083358,3239841,-156483,7396.48,3654019,3437518,4668281,4711345,7396.48,7467.6
16:00:05.000,LMA,TRADE,b,7112,1.04,NASDAQ,3090470,3239841,-149371,7396.48,3661131,3437518,4675393,4711345,7396.48,7467.6
16:00:27.000,LMA,TRADE,b,7112,1.04,NASDAQ,3097582,3239841,-142259,7396.48,3668243,3437518,4682505,4711345,7396.48,7467.6
